Season,Name,Team,AVG,BB%,R,NameASCII,PlayerId,MLBAMID
2011,"Howie Kendrick","LAA",0.284916201,0.056603773,86,"Howie Kendrick",4229,435062
2011,"Ryan Roberts","ARI",0.248962655,0.118918918,86,"Ryan Roberts",5653,440251
2012,"Brandon Phillips","CIN",0.281034482,0.04494382,86,"Brandon Phillips",791,408252
2012,"José Reyes","MIA",0.286604361,0.087988826,86,"Jose Reyes",1736,408314
2012,"Nelson Cruz","TEX",0.259829059,0.074766355,86,"Nelson Cruz",2434,443558
2012,"Dan Uggla","ATL",0.219885277,0.149206349,86,"Dan Uggla",3442,462564
2012,"Jason Kipnis","CLE",0.257191201,0.09970238,86,"Jason Kipnis",9776,543401
2013,"Eric Hosmer","KCR",0.30176565,0.075,86,"Eric Hosmer",3516,543333
2013,"Jason Kipnis","CLE",0.283687943,0.115501519,86,"Jason Kipnis",9776,543401
2015,"Jose Altuve","HOU",0.313479623,0.0478955,86,"Jose Altuve",5417,514888
2015,"Jason Kipnis","CLE",0.302654867,0.088923556,86,"Jason Kipnis",9776,543401
2016,"Adam Jones","BAL",0.264943457,0.058035714,86,"Adam Jones",6368,430945
2016,"Stephen Piscotty","STL",0.273195876,0.078582434,86,"Stephen Piscotty",13367,572039
2017,"Jed Lowrie","OAK",0.276895943,0.113178294,86,"Jed Lowrie",4418,476704
2017,"Lorenzo Cain","KCR",0.299657534,0.08372093,86,"Lorenzo Cain",9077,456715
2018,"Scooter Gennett","CIN",0.309931506,0.065830721,86,"Scooter Gennett",10339,571697
2019,"Brett Gardner","NYY",0.250509164,0.094545454,86,"Brett Gardner",9927,458731
2019,"Christian Walker","ARI",0.258979206,0.111111111,86,"Christian Walker",13419,572233
2019,"Rhys Hoskins","PHI",0.226315789,0.164539007,86,"Rhys Hoskins",16472,656555
2019,"Victor Robles","WSN",0.254578754,0.056726094,86,"Victor Robles",18363,645302
2021,"Kris Bryant","- - -",0.265107212,0.105802047,86,"Kris Bryant",15429,592178
2021,"José Abreu","CHW",0.261484098,0.092564491,86,"Jose Abreu",15676,547989
2021,"Myles Straw","- - -",0.271276595,0.105015673,86,"Myles Straw",17620,664702
2022,"Matt Olson","ATL",0.24025974,0.107296137,86,"Matt Olson",14344,621566
2022,"Amed Rosario","CLE",0.282574568,0.037313432,86,"Amed Rosario",15518,642708
2023,"Justin Turner","BOS",0.275985663,0.081469648,86,"Justin Turner",5235,457759
2023,"Christian Walker","ARI",0.257731958,0.093797276,86,"Christian Walker",13419,572233
2023,"Ian Happ","CHC",0.248275862,0.143270622,86,"Ian Happ",17919,664023
2023,"William Contreras","MIL",0.288888888,0.103109656,86,"William Contreras",20503,661388
2023,"James Outman","LAD",0.248447204,0.119929453,86,"James Outman",24770,681546
2024,"Nico Hoerner","CHC",0.273195876,0.068642745,86,"Nico Hoerner",21479,663538
1978,"Sal Bando","MIL",0.285185185,0.114467408,85,"Sal Bando",1000505,110526
1978,"Rod Carew","MIN",0.333333333,0.119815668,85,"Rod Carew",1001942,111986
1978,"Greg Luzinski","PHI",0.264814814,0.152207001,85,"Greg Luzinski",1007855,118023
1978,"Eddie Murray","BAL",0.285245901,0.101449275,85,"Eddie Murray",1009386,119579
1979,"Ron Jackson","MIN",0.271012006,0.078101071,85,"Ron Jackson",1006310,116442
1979,"Bill Madlock","- - -",0.298214285,0.083467094,85,"Bill Madlock",1007957,118127
1980,"Ken Singleton","BAL",0.303602058,0.135294117,85,"Ken Singleton",1012011,122272
1982,"Bob Horner","ATL",0.260521042,0.115384615,85,"Bob Horner",1006026,116154
1982,"Willie Randolph","NYY",0.28028933,0.116640746,85,"Willie Randolph",1010694,120927
1982,"Gary Ward","MIN",0.289473684,0.060064935,85,"Gary Ward",1013611,123915
1983,"Jose Cruz","HOU",0.318181818,0.097891566,85,"Jose Cruz",1002841,112902
1983,"Carlton Fisk","CHW",0.288934426,0.084403669,85,"Carlton Fisk",1004101,114182
1983,"Jim Gantner","MIL",0.281923714,0.057401812,85,"Jim Gantner",1004483,114569
1984,"George Bell","TOR",0.292079207,0.037325038,85,"George Bell",1000808,110823
1984,"Pedro Guerrero","LAD",0.302803738,0.082491582,85,"Pedro Guerrero",1005120,115222
1984,"Von Hayes","PHI",0.292335115,0.094855305,85,"Von Hayes",1005531,115646
1984,"Alan Trammell","DET",0.313513513,0.095846645,85,"Alan Trammell",1013157,123437
1985,"Carlton Fisk","CHW",0.23756906,0.083870967,85,"Carlton Fisk",1004101,114182
1985,"Jim Rice","BOS",0.291208791,0.083881578,85,"Jim Rice",1010897,121140
1986,"Jose Canseco","OAK",0.24,0.095307917,85,"Jose Canseco",1001918,111962
1986,"Kent Hrbek","MIN",0.267272727,0.111987381,85,"Kent Hrbek",1006117,116243
1986,"Willie Upshaw","TOR",0.2513089,0.118003025,85,"Willie Upshaw",1013293,123577
1987,"Kent Hrbek","MIN",0.285115303,0.148409893,85,"Kent Hrbek",1006117,116243
1987,"Pete Incaviglia","TEX",0.271119842,0.085257548,85,"Pete Incaviglia",1006257,116386
1987,"Greg Walker","CHW",0.256183745,0.115030674,85,"Greg Walker",1013520,123824
1988,"Ron Gant","ATL",0.259325044,0.074433656,85,"Ron Gant",1032,114567
1988,"Joe Carter","CLE",0.2705314,0.052238805,85,"Joe Carter",1002018,112064
1988,"Howard Johnson","NYM",0.23030303,0.144781144,85,"Howard Johnson",1006462,116593
1990,"Barry Larkin","CIN",0.301302931,0.07195301,85,"Barry Larkin",335,117501
1990,"Ivan Calderon","CHW",0.273476112,0.076461769,85,"Ivan Calderon",1001825,111869
1990,"Roberto Kelly","NYY",0.285491419,0.048034934,85,"Roberto Kelly",1006815,116959
1991,"Steve Sax","NYY",0.303680981,0.057991513,85,"Steve Sax",1011481,121732
1991,"Mickey Tettleton","DET",0.263473053,0.166118421,85,"Mickey Tettleton",1012939,123211
1992,"Larry Walker","MON",0.301136363,0.0703259,85,"Larry Walker",455,123833
1992,"Robin Ventura","CHW",0.282094594,0.134005763,85,"Robin Ventura",854,123697
1993,"Julio Franco","TEX",0.289473684,0.10214168,85,"Julio Franco",87,212297
1993,"Larry Walker","MON",0.265306122,0.137457044,85,"Larry Walker",455,123833
1993,"Robin Ventura","CHW",0.261732851,0.156950672,85,"Robin Ventura",854,123697
1993,"Al Martin","PIT",0.28125,0.079545454,85,"Al Martin",1167,118329
1993,"Robby Thompson","SFG",0.31174089,0.080500894,85,"Robby Thompson",1013023,123300
1994,"Chuck Knoblauch","MIN",0.31235955,0.082164328,85,"Chuck Knoblauch",609,117197
1995,"Manny Ramirez","CLE",0.307851239,0.131348511,85,"Manny Ramirez",210,120903
1995,"Fred McGriff","ATL",0.28030303,0.107615894,85,"Fred McGriff",293,118730
1995,"Will Clark","TEX",0.301762114,0.126629422,85,"Will Clark",1002318,112345
1996,"Jose Offerman","KCR",0.303030303,0.114728682,85,"Jose Offerman",205,119948
1996,"Todd Hundley","NYM",0.259259259,0.126602564,85,"Todd Hundley",284,116316
1996,"Chad Curtis","- - -",0.251984126,0.119250425,85,"Chad Curtis",1002898,112963
1996,"Cecil Fielder","- - -",0.252115059,0.126453488,85,"Cecil Fielder",1004026,114106
1996,"Dave Martinez","CHW",0.318181818,0.10441767,85,"Dave Martinez",1008160,118363
1996,"Ryne Sandberg","CHC",0.24368231,0.086956521,85,"Ryne Sandberg",1011411,121665
1996,"Kevin Seitzer","- - -",0.32635253,0.128888888,85,"Kevin Seitzer",1011730,121983
1997,"Tony Womack","PIT",0.277691107,0.062409288,85,"Tony Womack",78,124523
1997,"Jeromy Burnitz","MIL",0.281376518,0.129982668,85,"Jeromy Burnitz",867,111742
1997,"Bernard Gilkey","NYM",0.249034749,0.115511551,85,"Bernard Gilkey",1004706,114792
1998,"Tony Womack","PIT",0.282442748,0.053977272,85,"Tony Womack",78,124523
1998,"Todd Walker","MIN",0.316287878,0.080895008,85,"Todd Walker",359,123842
1998,"Todd Zeile","- - -",0.27097902,0.105666156,85,"Todd Zeile",457,124755
1998,"Cliff Floyd","FLA",0.282312925,0.073322932,85,"Cliff Floyd",518,114260
1998,"Raul Mondesi","LAD",0.279310344,0.048622366,85,"Raul Mondesi",1314,119247
1999,"Troy Glaus","ANA",0.239564428,0.112519809,85,"Troy Glaus",15,136267
1999,"Pokey Reese","CIN",0.285470085,0.055031446,85,"Pokey Reese",1004,121009
2000,"Luis Alicea","TEX",0.294444444,0.095315024,85,"Luis Alicea",584,110136
2002,"Omar Vizquel","CLE",0.274914089,0.084464555,85,"Omar Vizquel",411,123744
2002,"John Olerud","SEA",0.300180831,0.146706586,85,"John Olerud",1093,119976
2003,"Bill Mueller","BOS",0.326335877,0.098333333,85,"Bill Mueller",295,119482
2003,"Jimmy Rollins","PHI",0.262738853,0.078374455,85,"Jimmy Rollins",971,276519
2004,"Andruw Jones","ATL",0.261403508,0.10990712,85,"Andruw Jones",96,116662
2004,"Scott Podsednik","MIL",0.24375,0.081346423,85,"Scott Podsednik",1095,325392
2005,"Craig Counsell","ARI",0.256055363,0.11641791,85,"Craig Counsell",52,112736
2005,"Carlos Lee","MIL",0.265372168,0.082848837,85,"Carlos Lee",243,150324
2005,"Ken Griffey Jr.","CIN",0.301425661,0.097297297,85,"Ken Griffey Jr.",327,115135
2005,"Cliff Floyd","NYM",0.272727272,0.100638977,85,"Cliff Floyd",518,114260
2005,"Randy Winn","- - -",0.306320907,0.070278184,85,"Randy Winn",1235,133160
2006,"Brian Roberts","BAL",0.285968028,0.087301587,85,"Brian Roberts",166,406878
2006,"Mark Grudzielanek","KCR",0.297445255,0.047781569,85,"Mark Grudzielanek",653,115210
2006,"Freddy Sanchez","PIT",0.343642611,0.049050632,85,"Freddy Sanchez",1624,408108
2007,"Vernon Wells","TOR",0.244863013,0.076323987,85,"Vernon Wells",1326,150484
2007,"Coco Crisp","BOS",0.268060836,0.084602368,85,"Coco Crisp",1572,424825
2007,"Kevin Youkilis","BOS",0.287878787,0.1232,85,"Kevin Youkilis",1935,425903
2007,"Chris Young","ARI",0.237258347,0.068910256,85,"Chris Young",3882,455759
2008,"Raul Ibanez","SEA",0.292913385,0.090523338,85,"Raul Ibanez",607,116380
2008,"Torii Hunter","LAA",0.27767695,0.082236842,85,"Torii Hunter",731,116338
2008,"Vladimir Guerrero","LAA",0.303142329,0.085,85,"Vladimir Guerrero",778,115223
2008,"Miguel Cabrera","DET",0.292207792,0.081871345,85,"Miguel Cabrera",1744,408234
2008,"Ryan Theriot","CHC",0.306896551,0.110438729,85,"Ryan Theriot",3811,444135
2008,"Chris Young","ARI",0.248,0.08869814,85,"Chris Young",3882,455759
2008,"B.J. Upton","TBR",0.273069679,0.1515625,85,"B.J. Upton",5015,425834
2009,"Justin Morneau","MIN",0.273622047,0.122033898,85,"Justin Morneau",1737,408047
2009,"Franklin Gutierrez","SEA",0.28318584,0.073131955,85,"Franklin Gutierrez",3255,429711
2009,"Skip Schumaker","STL",0.302631578,0.088737201,85,"Skip Schumaker",3704,435401
2010,"Adam Dunn","WSN",0.25985663,0.11882716,85,"Adam Dunn",319,276055
2010,"Ryan Zimmerman","WSN",0.306666666,0.11442786,85,"Ryan Zimmerman",4220,475582
2010,"Denard Span","MIN",0.263910969,0.085106382,85,"Denard Span",8347,452655
2010,"Colby Rasmus","STL",0.275862068,0.117977528,85,"Colby Rasmus",9893,458675
2012,"Albert Pujols","LAA",0.285008237,0.07761194,85,"Albert Pujols",1177,405395
2012,"Rickie Weeks Jr.","MIL",0.229591836,0.10930576,85,"Rickie Weeks Jr.",1849,430001
2012,"Desmond Jennings","TBR",0.245544554,0.08170515,85,"Desmond Jennings",1965,457775
2012,"Josh Willingham","MIN",0.260115606,0.123577235,85,"Josh Willingham",2103,425545
2012,"J.J. Hardy","BAL",0.238310708,0.053295932,85,"J.J. Hardy",3797,429666
2012,"Josh Reddick","OAK",0.242225859,0.081723625,85,"Josh Reddick",3892,502210
2012,"Elvis Andrus","TEX",0.286168521,0.080168776,85,"Elvis Andrus",8709,462101
2013,"Ian Kinsler","TEX",0.27706422,0.083061889,85,"Ian Kinsler",6195,435079
2013,"Mark Trumbo","LAA",0.233870967,0.079646017,85,"Mark Trumbo",6876,444432
2014,"Jayson Werth","WSN",0.292134831,0.131955484,85,"Jayson Werth",1327,150029
2014,"Howie Kendrick","LAA",0.293354943,0.071216617,85,"Howie Kendrick",4229,435062
2014,"Jose Altuve","HOU",0.34090909,0.050919377,85,"Jose Altuve",5417,514888
2015,"Albert Pujols","LAA",0.244186046,0.075642965,85,"Albert Pujols",1177,405395
2015,"Justin Upton","SDP",0.250922509,0.109677419,85,"Justin Upton",5222,457708
2015,"Kyle Seager","SEA",0.266452648,0.078717201,85,"Kyle Seager",9785,572122
2015,"DJ LeMahieu","COL",0.301418439,0.080645161,85,"DJ LeMahieu",9874,518934
2016,"Ender Inciarte","ATL",0.291187739,0.077854671,85,"Ender Inciarte",4922,542255
2016,"Khris Davis","OAK",0.246846846,0.068852459,85,"Khris Davis",9112,501981
2016,"Adam Duvall","CIN",0.240942028,0.06743421,85,"Adam Duvall",10950,594807
2017,"J.D. Martinez","- - -",0.30324074,0.108384458,85,"J.D. Martinez",6184,502110
2017,"Justin Smoak","TOR",0.269642857,0.114599686,85,"Justin Smoak",9054,475253
2017,"Billy Hamilton","CIN",0.24742268,0.069510268,85,"Billy Hamilton",10199,571740
2017,"César Hernández","PHI",0.293542074,0.105719237,85,"Cesar Hernandez",10556,514917
2017,"Corey Seager","LAD",0.294990723,0.109298531,85,"Corey Seager",13624,608369
2017,"Chris Taylor","LAD",0.287937743,0.088028169,85,"Chris Taylor",13757,621035
2017,"Joey Gallo","TEX",0.20935412,0.140977443,85,"Joey Gallo",14128,608336
2018,"José Peraza","CIN",0.287974683,0.042459736,85,"Jose Peraza",13593,606299
2018,"Chris Taylor","LAD",0.253731343,0.091059602,85,"Chris Taylor",13757,621035
2018,"Matt Olson","OAK",0.246551724,0.106060606,85,"Matt Olson",14344,621566
2019,"José Abreu","CHW",0.283911671,0.051948051,85,"Jose Abreu",15676,547989
2019,"Yuli Gurriel","HOU",0.29787234,0.060457516,85,"Yuli Gurriel",19198,493329
2021,"Jonathan Schoop","DET",0.277688603,0.054896142,85,"Jonathan Schoop",11265,570731
2021,"Ty France","SEA",0.290718038,0.07076923,85,"Ty France",17982,664034
2022,"Mike Trout","LAA",0.283105022,0.108216432,85,"Mike Trout",10155,545361
2022,"José Abreu","CHW",0.304492512,0.091310751,85,"Jose Abreu",15676,547989
2023,"Bryan Reynolds","PIT",0.263066202,0.0828125,85,"Bryan Reynolds",19326,668804
2024,"Bryce Harper","PHI",0.285454545,0.12044374,85,"Bryce Harper",11579,547180
2024,"Masyn Winn","STL",0.267461669,0.064364207,85,"Masyn Winn",27479,691026
1978,"Ron Cey","LAD",0.27027027,0.143928035,84,"Ron Cey",1002108,112162
1978,"Andre Dawson","MON",0.252873563,0.045454545,84,"Andre Dawson",1003091,113151
1979,"Jack Clark","SFG",0.273244781,0.10535117,84,"Jack Clark",1002288,112326
1979,"Warren Cromartie","MON",0.274658573,0.053521126,84,"Warren Cromartie",1002786,112845
1979,"Sixto Lezcano","MIL",0.321353065,0.136042402,84,"Sixto Lezcano",1007593,117749
1980,"Rodney Scott","MON",0.22398589,0.106870229,84,"Rodney Scott",1011693,121946
1980,"Ted Simmons","STL",0.303030303,0.104982206,84,"Ted Simmons",1011986,122247
1981,"Dwight Evans","BOS",0.296116504,0.168650793,84,"Dwight Evans",1003865,113936
1982,"Leon Durham","CHC",0.311688311,0.108374384,84,"Leon Durham",1003592,113658
1982,"Dwayne Murphy","OAK",0.23756906,0.142424242,84,"Dwayne Murphy",1009359,119551
1982,"Dave Winfield","NYY",0.280148423,0.075376884,84,"Dave Winfield",1014127,124448
1983,"Brett Butler","ATL",0.280510018,0.088091353,84,"Brett Butler",1001772,111812
1983,"Damaso Garcia","TOR",0.306666666,0.042780748,84,"Damaso Garcia",1004498,114584
1983,"Hal McRae","KCR",0.310696095,0.076452599,84,"Hal McRae",1008687,118872
1984,"Don Baylor","NYY",0.261663286,0.068100358,84,"Don Baylor",1000700,110719
1984,"Fred Lynn","CAL",0.270793036,0.128333333,84,"Fred Lynn",1007872,118040
1985,"Bill Doran","HOU",0.287197231,0.108066971,84,"Bill Doran",1003406,113472
1986,"Kirk Gibson","DET",0.267573696,0.130518234,84,"Kirk Gibson",1004669,114752
1987,"Von Hayes","PHI",0.276978417,0.177679882,84,"Von Hayes",1005531,115646
1987,"Pete O'Brien","TEX",0.286467486,0.092476489,84,"Pete O'Brien",1009700,119903
1987,"Steve Sax","LAD",0.280327868,0.066365007,84,"Steve Sax",1011481,121732
1988,"Roberto Alomar","SDP",0.266055045,0.076923076,84,"Roberto Alomar",860,110183
1989,"Joe Carter","CLE",0.242703533,0.055319148,84,"Joe Carter",1002018,112064
1989,"Alvin Davis","SEA",0.305220883,0.165302782,84,"Alvin Davis",1003033,113096
1989,"Paul Molitor","MIL",0.315447154,0.091954022,84,"Paul Molitor",1009040,119236
1990,"Eric Davis","CIN",0.260485651,0.115830115,84,"Eric Davis",1003048,113102
1990,"Tony Fernandez","TOR",0.275590551,0.098474341,84,"Tony Fernandez",1004002,114079
1991,"Steve Finley","HOU",0.285234899,0.06402439,84,"Steve Finley",54,114135
1991,"Fred McGriff","SDP",0.27840909,0.163551401,84,"Fred McGriff",293,118730
1991,"Will Clark","SFG",0.300884955,0.081993569,84,"Will Clark",1002318,112345
1991,"Chili Davis","MIN",0.277153558,0.149842271,84,"Chili Davis",1003041,113099
1991,"John Kruk","PHI",0.293680297,0.108943089,84,"John Kruk",1007184,117339
1992,"Steve Finley","HOU",0.291598023,0.084548104,84,"Steve Finley",54,114135
1992,"Rafael Palmeiro","TEX",0.268092105,0.102710413,84,"Rafael Palmeiro",1266,120191
1992,"Tony Fernandez","SDP",0.274919614,0.080691642,84,"Tony Fernandez",1004002,114079
1993,"Darren Lewis","SFG",0.252873563,0.052447552,84,"Darren Lewis",286,117731
1996,"Jeff Conine","FLA",0.293132328,0.092537313,84,"Jeff Conine",131,112559
1996,"Sammy Sosa","CHC",0.273092369,0.06284658,84,"Sammy Sosa",302,122544
1996,"Eric Karros","LAD",0.259868421,0.079104477,84,"Eric Karros",659,116852
1996,"Jason Giambi","OAK",0.291044776,0.08528428,84,"Jason Giambi",818,114739
1996,"Mark McLemore","TEX",0.290135396,0.142389525,84,"Mark McLemore",1088,118808
1996,"John Valentin","BOS",0.29601518,0.103960396,84,"John Valentin",1375,123608
1996,"Derek Bell","HOU",0.263157894,0.058479532,84,"Derek Bell",1000801,110818
1996,"Joe Carter","TOR",0.2528,0.064516129,84,"Joe Carter",1002018,112064
1997,"Rickey Henderson","- - -",0.248138957,0.190569744,84,"Rickey Henderson",194,115749
1997,"Rondell White","MON",0.27027027,0.048589341,84,"Rondell White",856,124185
1997,"Edgardo Alfonzo","NYM",0.314671814,0.105175292,84,"Edgardo Alfonzo",859,110135
1997,"David Justice","CLE",0.329292929,0.137457044,84,"David Justice",923,116798
1997,"Jeff King","KCR",0.23756906,0.137557959,84,"Jeff King",1006931,117081
1997,"Otis Nixon","- - -",0.265625,0.099236641,84,"Otis Nixon",1009608,119812
1998,"Darin Erstad","ANA",0.296089385,0.072635135,84,"Darin Erstad",11,113889
1998,"Tim Salmon","ANA",0.300215982,0.1590106,84,"Tim Salmon",32,121640
1998,"Luis Gonzalez","DET",0.26691042,0.091935483,84,"Luis Gonzalez",55,114935
1998,"Tony Clark","DET",0.290697674,0.093610698,84,"Tony Clark",182,112316
1998,"Brady Anderson","BAL",0.235908141,0.13066202,84,"Brady Anderson",364,110229
1998,"Damion Easley","DET",0.271043771,0.059907834,84,"Damion Easley",464,113702
1998,"Dean Palmer","KCR",0.277972027,0.07511737,84,"Dean Palmer",482,120194
1998,"Robin Ventura","CHW",0.262711864,0.117210682,84,"Robin Ventura",854,123697
1998,"Devon White","ARI",0.278863232,0.066985645,84,"Devon White",1013862,124164
1999,"Darin Erstad","ANA",0.252991452,0.073667711,84,"Darin Erstad",11,113889
1999,"Adrian Beltré","LAD",0.275092936,0.099348534,84,"Adrian Beltre",639,134181
1999,"Troy O'Leary","BOS",0.280201342,0.084720121,84,"Troy O'Leary",789,119975
1999,"Mike Lieberthal","PHI",0.3,0.076655052,84,"Mike Lieberthal",959,117759
2000,"Paul Konerko","CHW",0.297709923,0.080204778,84,"Paul Konerko",242,117244
2000,"Delino DeShields","BAL",0.295900178,0.107309486,84,"Delino DeShields",275,113291
2000,"Matt Lawton","MIN",0.304812834,0.137048192,84,"Matt Lawton",390,117566
2000,"Eric Karros","LAD",0.25,0.095022624,84,"Eric Karros",659,116852
2000,"John Olerud","SEA",0.284955752,0.149341142,84,"John Olerud",1093,119976
2001,"Omar Vizquel","CLE",0.255319148,0.088023088,84,"Omar Vizquel",411,123744
2001,"Bobby Higginson","DET",0.277264325,0.126182965,84,"Bobby Higginson",469,115915
2001,"Jason Kendall","PIT",0.265676567,0.06547619,84,"Jason Kendall",993,116974
2001,"Jeff Kent","SFG",0.298187808,0.093390804,84,"Jeff Kent",1119,116999
2001,"Reggie Sanders","ARI",0.263038548,0.092741935,84,"Reggie Sanders",1129,121673
2002,"Tim Salmon","ANA",0.285714285,0.125,84,"Tim Salmon",32,121640
2002,"Manny Ramirez","BOS",0.348623853,0.14092664,84,"Manny Ramirez",210,120903
2002,"Adam Dunn","CIN",0.24859813,0.189349112,84,"Adam Dunn",319,276055
2002,"Mike Cameron","SEA",0.23853211,0.1234375,84,"Mike Cameron",1070,111904
2003,"Shawn Green","LAD",0.279869067,0.098408104,84,"Shawn Green",651,115094
2003,"Jason Kendall","PIT",0.325383304,0.073573573,84,"Jason Kendall",993,116974
2004,"Paul Konerko","CHW",0.277087033,0.107309486,84,"Paul Konerko",242,117244
2004,"Cristian Guzman","MIN",0.274305555,0.048076923,84,"Cristian Guzman",728,150217
2004,"Edgar Renteria","STL",0.286689419,0.060747663,84,"Edgar Renteria",1178,121074
2004,"Randy Winn","SEA",0.285942492,0.07539118,84,"Randy Winn",1235,133160
2005,"Jeromy Burnitz","CHC",0.257851239,0.084947839,84,"Jeromy Burnitz",867,111742
2005,"Placido Polanco","- - -",0.331337325,0.059891107,84,"Placido Polanco",1176,135784
2006,"Luis Castillo","MIN",0.296232876,0.08588957,84,"Luis Castillo",513,112116
2006,"J.D. Drew","LAD",0.283400809,0.149831649,84,"J.D. Drew",1152,136770
2006,"Jamey Carroll","COL",0.300215982,0.104868913,84,"Jamey Carroll",1591,425206
2006,"Jhonny Peralta","CLE",0.256590509,0.088607594,84,"Jhonny Peralta",1738,425509
